,Class,X,Y
3516,CD8+,6968,9363
3517,CD8+,6972,9409
3518,CD8+,6978,9425
3519,CD8+,6990,9784
3520,CD8+,7012,9168
3521,FOXP3-CD4+,7019,9456
3522,CD8+,7037,9296
3523,CD8+,7054,9643
3524,CD8+,7065,9286
3525,CD8+,7067,9444
3526,CD8+,7071,9538
3527,CD8+,7076,9418
3528,FOXP3-CD4+,7091,9119
3529,CD8+,7098,9684
3530,CD8+,7102,9586
3531,CD8+,7108,9641
3532,CD8+,7111,9734
3533,FOXP3-CD4+,7122,8562
3534,FOXP3-CD4+,7124,9801
3535,CD8+,7125,9658
3536,CD8+,7129,9047
3537,CD8+,7131,9011
3538,CD8+,7134,9611
3539,CD8+,7145,9099
3540,CD8+,7153,9356
3541,CD8+,7154,8573
3542,CD8+,7160,9076
3543,CD8+,7163,9024
3544,CD8+,7164,9005
3545,CD8+,7186,9043
3546,CD8+,7192,9697
3547,CD8+,7193,9284
3548,CD8+,7199,9111
3549,CD8+,7203,8970
3550,CD8+,7203,9061
3551,CD8+,7205,9003
3552,CD8+,7208,9035
3553,CD8+,7219,9058
3554,FOXP3-CD4+,7222,9344
3555,CD8+,7228,9319
3556,CD8+,7228,9478
3557,CD8+,7232,9430
3558,CD8+,7252,9488
3559,CD8+,7264,8922
3560,CD8+,7273,9571
3561,CD8+,7289,8508
3562,FOXP3-CD4+,7324,9709
3563,CD8+,7325,8968
3564,CD8+,7337,8926
3565,CD8+,7350,9360
3566,FOXP3-CD4+,7353,9093
3567,CD8+,7353,9153
3568,CD8+,7355,9427
3569,CD8+,7388,8910
3570,CD8+,7391,8950
3571,CD8+,7399,9514
3572,CD8+,7405,8928
3573,FOXP3-CD4+,7409,9701
3574,CD8+,7434,9186
3575,CD8+,7434,9326
3576,FOXP3-CD4+,7438,9583
3577,CD8+,7445,9114
3578,FOXP3-CD4+,7447,9676
3579,CD8+,7454,9413
3580,CD8+,7465,9431
3581,CD8+,7473,9187
3582,FOXP3-CD4+,7477,8937
3583,CD8+,7490,9399
3584,CD8+,7500,9378
3585,CD8+,7502,9232
3586,CD8+,7505,9051
3587,CD8+,7513,8955
3588,CD8+,7521,8218
3589,FOXP3-CD4+,7524,9527
3590,FOXP3-CD4+,7526,9067
3591,FOXP3-CD4+,7546,9211
3592,FOXP3-CD4+,7570,8437
3593,FOXP3-CD4+,7662,8507
3594,FOXP3-CD4+,7676,8182
3595,FOXP3-CD4+,7677,8471
3596,CD8+,7693,8214
3597,FOXP3-CD4+,7707,8426
3598,CD8+,7737,8265
3599,FOXP3-CD4+,7750,8136
3600,CD8+,7764,8252
3601,FOXP3-CD4+,7766,8340
3602,CD8+,7774,8205
3603,CD8+,7902,8295
3604,FOXP3-CD4+,7965,8057
3605,CD8+,7991,8278
3606,CD8+,8012,8079
3607,CD8+,8013,8041
3608,CD8+,8013,8129
3609,FOXP3-CD4+,8053,9978
3610,CD8+,8060,8095
3611,CD8+,8069,8681
3612,CD8+,8085,8063
3613,CD8+,8087,8016
3614,CD8+,8092,8560
3615,FOXP3-CD4+,8119,8030
3616,CD8+,8130,8346
3617,CD8+,8136,8513
3618,FOXP3-CD4+,8143,8543
3619,CD8+,8144,8654
3620,CD8+,8156,8373
3621,FOXP3-CD4+,8159,8055
3622,CD8+,8168,8190
3623,CD8+,8169,8556
3624,CD8+,8170,8137
3625,CD8+,8176,8931
3626,CD8+,8178,9928
3627,FOXP3-CD4+,8185,8071
3628,CD8+,8190,8482
3629,FOXP3-CD4+,8194,8656
3630,FOXP3-CD4+,8200,8358
3631,CD8+,8209,8117
3632,CD8+,8211,8315
3633,FOXP3-CD4+,8231,8444
3634,CD8+,8236,8951
3635,CD8+,8239,8390
3636,FOXP3-CD4+,8251,8099
3637,CD8+,8252,9953
3638,CD8+,8272,8866
3639,CD8+,8276,8765
3640,CD8+,8276,8805
3641,CD8+,8282,8402
3642,CD8+,8295,8269
3643,FOXP3-CD4+,8300,8914
3644,CD8+,8302,8834
3645,CD8+,8307,8185
3646,FOXP3-CD4+,8313,8170
3647,CD8+,8315,9033
3648,CD8+,8326,8168
3649,CD8+,8329,9963
3650,CD8+,8357,8628
3651,CD8+,8364,8119
3652,CD8+,8368,9948
3653,CD8+,8372,8333
3654,FOXP3-CD4+,8377,8210
3655,CD8+,8388,8985
3656,CD8+,8395,8256
3657,CD8+,8401,8929
3658,CD8+,8409,9692
3659,CD8+,8410,8651
3660,CD8+,8416,8829
3661,CD8+,8418,8154
3662,CD8+,8419,8503
3663,CD8+,8422,9882
3664,CD8+,8424,9825
3665,CD8+,8427,9661
3666,CD8+,8428,8236
3667,CD8+,8436,9709
3668,CD8+,8437,9683
3669,CD8+,8443,8881
3670,CD8+,8446,8788
3671,CD8+,8449,8329
3672,CD8+,8449,9820
3673,CD8+,8466,8706
3674,CD8+,8468,9696
3675,CD8+,8474,8289
3676,CD8+,8479,8807
3677,CD8+,8481,8736
3678,CD8+,8486,9969
3679,CD8+,8490,8395
3680,CD8+,8492,8659
3681,CD8+,8495,8977
3682,CD8+,8499,8581
3683,CD8+,8505,8863
3684,FOXP3-CD4+,8508,9986
3685,CD8+,8512,8542
3686,CD8+,8518,8030
3687,CD8+,8522,9557
3688,FOXP3-CD4+,8524,9099
3689,CD8+,8528,9169
3690,FOXP3-CD4+,8532,8231
3691,CD8+,8534,8288
3692,CD8+,8535,8888
3693,CD8+,8541,9649
3694,CD8+,8546,9617
3695,CD8+,8549,8314
3696,CD8+,8549,9548
3697,CD8+,8550,8759
3698,CD8+,8556,8362
3699,CD8+,8558,8530
3700,CD8+,8570,9556
3701,CD8+,8579,9917
3702,CD8+,8586,9891
3703,FOXP3-CD4+,8598,8184
3704,CD8+,8604,9571
3705,CD8+,8608,8590
3706,CD8+,8614,8416
3707,CD8+,8619,9582
3708,CD8+,8623,9561
3709,CD8+,8625,8937
3710,CD8+,8627,8733
3711,CD8+,8628,9545
3712,CD8+,8633,9578
3713,CD8+,8635,8840
3714,CD8+,8643,8919
3715,FOXP3+CD4+,8649,8066
3716,FOXP3-CD4+,8649,8224
3717,CD8+,8678,9603
3718,FOXP3-CD4+,8681,8064
3719,CD8+,8682,8133
3720,FOXP3-CD4+,8683,8013
3721,CD8+,8683,8453
3722,FOXP3-CD4+,8692,8476
3723,CD8+,8693,8600
3724,CD8+,8724,8656
3725,CD8+,8727,8050
3726,CD8+,8736,8394
3727,FOXP3-CD4+,8741,8165
3728,CD8+,8744,9807
3729,CD8+,8747,9068
3730,CD8+,8750,8620
3731,CD8+,8751,8192
3732,FOXP3-CD4+,8759,9976
3733,CD8+,8764,8574
3734,CD8+,8767,8603
3735,CD8+,8771,9784
3736,CD8+,8772,9686
3737,FOXP3-CD4+,8773,9044
3738,FOXP3-CD4+,8779,9085
3739,CD8+,8783,9612
3740,CD8+,8786,9635
3741,CD8+,8812,9740
3742,CD8+,8816,8209
3743,CD8+,8818,8556
3744,CD8+,8829,9768
3745,CD8+,8837,8293
3746,CD8+,8840,9838
3747,FOXP3-CD4+,8842,9904
3748,CD8+,8845,8790
3749,CD8+,8848,8343
3750,CD8+,8855,8130
3751,FOXP3-CD4+,8865,9931
3752,CD8+,8874,9621
3753,CD8+,8876,8207
3754,CD8+,8876,8728
3755,CD8+,8880,9516
3756,FOXP3-CD4+,8884,8856
3757,CD8+,8890,9836
3758,CD8+,8892,8296
3759,CD8+,8895,8278
3760,FOXP3-CD4+,8898,9546
3761,CD8+,8900,9024
3762,CD8+,8906,8834
3763,CD8+,8911,9836
3764,CD8+,8918,8608
3765,CD8+,8922,8224
3766,CD8+,8928,9439
3767,CD8+,8931,9980
3768,FOXP3-CD4+,8933,8971
3769,CD8+,8934,9774
3770,CD8+,8939,9468
3771,CD8+,8949,8553
3772,CD8+,8949,9906
3773,CD8+,8959,9742
3774,CD8+,8966,9837
3775,CD8+,8974,9469
3776,CD8+,8976,9940
3777,FOXP3-CD4+,8977,9814
3778,CD8+,8978,9827
3779,CD8+,8983,8310
3780,CD8+,8983,9789
3781,CD8+,8990,8778
3782,CD8+,8992,8604
3783,CD8+,9007,8721
3784,FOXP3-CD4+,9008,8972
3785,FOXP3-CD4+,9011,8321
3786,CD8+,9015,8416
3787,FOXP3-CD4+,9018,8310
3788,CD8+,9018,9841
3789,CD8+,9027,9821
3790,FOXP3-CD4+,9033,8645
3791,CD8+,9034,9499
3792,CD8+,9036,8671
3793,CD8+,9039,8610
3794,FOXP3-CD4+,9047,8683
3795,CD8+,9059,8295
3796,CD8+,9061,9451
3797,FOXP3-CD4+,9063,8960
3798,CD8+,9065,8588
3799,CD8+,9067,9782
3800,FOXP3+CD4+,9075,8448
3801,CD8+,9081,9411
3802,CD8+,9085,8551
3803,FOXP3-CD4+,9090,8360
3804,CD8+,9092,9539
3805,CD8+,9096,8509
3806,CD8+,9103,8311
3807,CD8+,9109,8761
3808,CD8+,9112,8064
3809,CD8+,9118,9455
3810,CD8+,9122,8248
3811,CD8+,9123,9396
3812,FOXP3-CD4+,9132,8593
3813,CD8+,9134,8168
3814,CD8+,9140,9826
3815,CD8+,9142,9471
3816,CD8+,9144,8471
3817,CD8+,9152,8325
3818,CD8+,9152,9740
3819,CD8+,9160,8811
3820,CD8+,9163,9527
3821,CD8+,9168,9566
3822,CD8+,9173,9513
3823,CD8+,9175,8655
3824,CD8+,9176,9378
3825,FOXP3-CD4+,9189,8159
3826,CD8+,9200,8261
3827,CD8+,9206,9479
3828,FOXP3-CD4+,9207,8872
3829,CD8+,9210,8423
3830,CD8+,9211,8642
3831,CD8+,9218,9379
3832,CD8+,9243,9955
3833,CD8+,9252,9452
3834,CD8+,9254,9683
3835,CD8+,9255,8687
3836,CD8+,9257,9384
3837,CD8+,9265,9352
3838,CD8+,9272,8273
3839,CD8+,9275,9469
3840,CD8+,9276,9446
3841,CD8+,9281,8091
3842,FOXP3-CD4+,9302,9314
3843,CD8+,9307,8687
3844,CD8+,9315,8461
3845,CD8+,9320,9469
3846,FOXP3-CD4+,9325,9577
3847,CD8+,9340,9394
3848,CD8+,9350,8048
3849,CD8+,9353,9460
3850,CD8+,9359,9442
3851,FOXP3+CD4+,9360,8659
3852,CD8+,9364,9546
3853,FOXP3-CD4+,9368,8668
3854,CD8+,9374,9638
3855,CD8+,9375,8532
3856,CD8+,9376,8452
3857,CD8+,9390,8601
3858,CD8+,9392,8658
3859,CD8+,9393,8420
3860,FOXP3-CD4+,9397,8617
3861,CD8+,9399,9427
3862,CD8+,9400,9383
3863,CD8+,9413,8407
3864,CD8+,9426,9446
3865,FOXP3-CD4+,9437,9333
3866,CD8+,9454,9340
3867,CD8+,9460,9873
3868,CD8+,9491,9469
3869,CD8+,9498,9817
3870,CD8+,9512,9458
3871,CD8+,9521,9530
3872,FOXP3-CD4+,9532,9466
3873,CD8+,9534,9828
3874,CD8+,9535,9364
3875,CD8+,9540,9592
3876,CD8+,9556,9388
3877,CD8+,9563,8126
3878,CD8+,9574,9640
3879,CD8+,9579,9784
3880,CD8+,9588,9449
3881,FOXP3-CD4+,9589,9714
3882,CD8+,9596,9843
3883,CD8+,9607,9917
3884,CD8+,9609,9652
3885,CD8+,9614,9783
3886,CD8+,9634,8675
3887,CD8+,9640,9887
3888,CD8+,9659,8871
3889,FOXP3-CD4+,9670,8878
3890,CD8+,9676,9404
3891,CD8+,9687,9917
3892,FOXP3-CD4+,9688,8816
3893,CD8+,9688,9707
3894,CD8+,9697,8778
3895,CD8+,9706,8927
3896,CD8+,9715,8858
3897,CD8+,9716,8700
3898,CD8+,9731,8387
3899,CD8+,9732,9448
3900,CD8+,9744,8455
3901,CD8+,9751,8090
3902,CD8+,9757,8008
3903,CD8+,9762,8885
3904,FOXP3-CD4+,9776,9879
3905,CD8+,9781,9534
3906,FOXP3-CD4+,9790,8020
3907,CD8+,9809,8769
3908,FOXP3-CD4+,9815,9927
3909,CD8+,9824,8752
3910,CD8+,9827,8094
3911,CD8+,9843,8455
3912,CD8+,9845,8883
3913,FOXP3-CD4+,9847,9798
3914,CD8+,9848,9914
3915,FOXP3-CD4+,9849,9865
3916,CD8+,9852,8022
3917,FOXP3-CD4+,9855,9897
3918,CD8+,9855,9947
3919,FOXP3-CD4+,9859,9035
3920,FOXP3-CD4+,9866,8742
3921,CD8+,9866,8859
3922,CD8+,9867,8469
3923,CD8+,9867,9814
3924,FOXP3-CD4+,9868,8827
3925,FOXP3-CD4+,9875,8198
3926,CD8+,9876,9113
3927,CD8+,9879,8266
3928,CD8+,9880,9126
3929,CD8+,9881,8645
3930,CD8+,9884,8735
3931,CD8+,9889,9076
3932,CD8+,9895,8094
3933,CD8+,9896,8690
3934,CD8+,9897,8889
3935,CD8+,9899,8635
3936,CD8+,9903,8119
3937,CD8+,9903,9081
3938,CD8+,9910,8184
3939,CD8+,9910,8607
3940,FOXP3-CD4+,9911,8357
3941,CD8+,9912,8630
3942,CD8+,9917,8661
3943,CD8+,9924,8784
3944,CD8+,9924,8830
3945,CD8+,9926,8939
3946,CD8+,9933,8445
3947,CD8+,9941,8368
3948,CD8+,9943,8649
3949,CD8+,9947,8930
3950,CD8+,9949,8754
3951,CD8+,9955,8880
3952,FOXP3-CD4+,9961,8807
3953,CD8+,9966,8595
3954,CD8+,9966,8944
3955,CD8+,9973,8854
3956,CD8+,9977,8476
3957,CD8+,9980,8192
3958,CD8+,9985,8496
3959,CD8+,9989,8304
3960,CD8+,10024,8213
3961,CD8+,10027,8406
3962,CD8+,10041,8777
3963,CD8+,10043,8123
3964,CD8+,10043,9188
3965,CD8+,10044,8467
3966,CD8+,10044,8521
3967,CD8+,10047,8317
3968,FOXP3-CD4+,10061,8441
3969,CD8+,10062,8399
3970,CD8+,10067,8235
3971,CD8+,10073,8415
3972,FOXP3-CD4+,10077,9975
3973,FOXP3-CD4+,10084,8709
3974,CD8+,10099,9152
3975,CD8+,10105,8686
3976,CD8+,10105,8771
3977,CD8+,10107,8536
3978,CD8+,10118,8552
3979,FOXP3-CD4+,10119,8627
3980,CD8+,10121,8792
3981,CD8+,10133,8245
3982,FOXP3-CD4+,10148,8095
3983,CD8+,10153,8447
3984,CD8+,10156,8844
3985,CD8+,10166,8329
3986,CD8+,10166,8419
3987,CD8+,10168,9049
3988,FOXP3-CD4+,10175,9917
3989,FOXP3-CD4+,10178,8388
3990,CD8+,10178,8562
3991,CD8+,10182,9419
3992,CD8+,10189,9988
3993,CD8+,10191,8826
3994,CD8+,10197,9763
3995,CD8+,10199,8430
3996,CD8+,10200,8534
3997,FOXP3-CD4+,10201,8251
3998,CD8+,10202,9035
3999,CD8+,10206,8374
4000,FOXP3-CD4+,10208,8293
4001,CD8+,10208,9268
4002,CD8+,10211,8954
4003,CD8+,10218,8196
4004,CD8+,10220,9836
4005,CD8+,10227,8329
4006,CD8+,10229,9874
4007,FOXP3-CD4+,10230,8995
4008,CD8+,10244,8678
4009,FOXP3-CD4+,10248,8421
4010,FOXP3-CD4+,10253,8973
4011,CD8+,10273,9073
4012,CD8+,10277,8501
4013,FOXP3-CD4+,10285,9229
4014,CD8+,10288,8990
4015,CD8+,10288,9892
4016,FOXP3-CD4+,10289,9380
4017,CD8+,10291,9967
4018,CD8+,10293,8592
4019,CD8+,10297,9031
4020,FOXP3-CD4+,10298,8935
4021,CD8+,10299,9063
4022,CD8+,10306,8515
4023,CD8+,10307,8152
4024,CD8+,10309,8449
4025,FOXP3-CD4+,10311,9538
4026,CD8+,10327,9063
4027,CD8+,10329,8727
4028,CD8+,10330,8618
4029,CD8+,10345,9041
4030,CD8+,10346,9770
4031,CD8+,10347,8534
4032,CD8+,10352,9306
4033,CD8+,10355,8991
4034,CD8+,10356,8183
4035,CD8+,10358,8501
4036,FOXP3-CD4+,10359,8721
4037,CD8+,10361,8649
4038,CD8+,10362,8394
4039,FOXP3-CD4+,10364,8061
4040,CD8+,10368,8167
4041,CD8+,10369,8556
4042,CD8+,10371,8103
4043,CD8+,10371,8807
4044,CD8+,10374,9850
4045,CD8+,10379,9232
4046,CD8+,10381,9745
4047,FOXP3-CD4+,10388,8772
4048,CD8+,10388,8934
4049,CD8+,10388,9193
4050,CD8+,10389,8641
4051,CD8+,10391,9696
4052,CD8+,10400,8971
4053,CD8+,10407,9599
4054,CD8+,10408,8497
4055,CD8+,10409,9674
4056,CD8+,10414,9545
4057,CD8+,10418,8636
4058,CD8+,10418,9631
4059,FOXP3-CD4+,10419,9513
4060,FOXP3-CD4+,10420,9712
4061,CD8+,10420,9968
4062,CD8+,10421,8116
4063,CD8+,10426,9191
4064,FOXP3-CD4+,10428,8971
4065,CD8+,10433,8272
4066,CD8+,10433,8773
4067,FOXP3-CD4+,10440,9781
4068,CD8+,10442,9175
4069,CD8+,10446,8452
4070,CD8+,10447,8991
4071,CD8+,10449,8952
4072,CD8+,10450,9648
4073,CD8+,10451,8110
4074,CD8+,10453,8297
4075,FOXP3-CD4+,10454,9121
4076,CD8+,10457,8918
4077,CD8+,10458,8679
4078,CD8+,10463,8745
4079,CD8+,10465,9229
4080,CD8+,10471,8606
4081,CD8+,10472,9677
4082,CD8+,10473,9194
4083,CD8+,10475,8720
4084,CD8+,10477,8903
4085,CD8+,10481,8791
4086,CD8+,10482,8247
4087,CD8+,10483,9384
4088,CD8+,10485,8421
4089,FOXP3-CD4+,10486,9943
4090,CD8+,10499,9015
4091,CD8+,10500,9156
4092,FOXP3-CD4+,10501,9984
4093,CD8+,10504,8819
4094,CD8+,10507,8102
4095,CD8+,10507,9087
4096,FOXP3-CD4+,10513,9773
4097,CD8+,10514,8583
4098,FOXP3-CD4+,10520,8393
4099,CD8+,10523,8951
4100,CD8+,10531,9673
4101,CD8+,10532,9378
4102,FOXP3-CD4+,10534,8617
4103,CD8+,10536,9227
4104,CD8+,10538,8796
4105,CD8+,10558,8059
4106,CD8+,10561,8879
4107,CD8+,10564,8621
4108,CD8+,10568,9352
4109,CD8+,10569,8750
4110,CD8+,10572,8546
4111,CD8+,10578,8896
4112,CD8+,10579,8410
4113,FOXP3-CD4+,10589,8220
4114,CD8+,10591,9295
4115,CD8+,10592,8955
4116,FOXP3-CD4+,10596,8066
4117,CD8+,10603,8449
4118,CD8+,10611,9351
4119,FOXP3-CD4+,10619,9375
4120,CD8+,10620,9265
4121,CD8+,10628,8321
4122,CD8+,10630,8900
4123,CD8+,10637,9177
4124,CD8+,10645,9287
4125,CD8+,10648,9362
4126,CD8+,10653,9056
4127,CD8+,10658,9290
4128,CD8+,10658,9388
4129,CD8+,10660,8099
4130,CD8+,10663,9793
4131,CD8+,10671,8240
4132,FOXP3-CD4+,10681,8574
4133,CD8+,10681,9293
4134,FOXP3+CD4+,10681,9679
4135,FOXP3-CD4+,10696,8209
4136,CD8+,10696,9356
4137,CD8+,10712,8068
4138,CD8+,10717,9140
4139,CD8+,10718,8922
4140,CD8+,10725,9194
4141,FOXP3+CD4+,10737,8066
4142,CD8+,10740,8342
4143,CD8+,10742,9355
4144,CD8+,10750,8356
4145,CD8+,10750,8867
4146,CD8+,10751,8753
4147,CD8+,10756,9343
4148,CD8+,10757,9309
4149,FOXP3-CD4+,10761,8827
4150,CD8+,10761,8872
4151,FOXP3-CD4+,10774,9119
4152,CD8+,10775,9327
4153,CD8+,10779,9156
4154,CD8+,10784,9398
4155,FOXP3-CD4+,10788,8012
4156,CD8+,10790,8776
4157,CD8+,10799,9325
4158,FOXP3-CD4+,10803,8052
4159,CD8+,10806,8815
4160,CD8+,10811,9297
4161,CD8+,10814,8484
4162,CD8+,10816,8827
4163,FOXP3-CD4+,10816,8915
4164,CD8+,10823,9142
4165,CD8+,10826,9228
4166,CD8+,10833,8810
4167,CD8+,10841,8031
4168,CD8+,10854,8073
4169,CD8+,10861,9264
4170,CD8+,10865,9351
4171,CD8+,10866,9169
4172,CD8+,10867,8686
4173,CD8+,10871,8483
4174,CD8+,10873,9121
4175,CD8+,10877,9147
4176,CD8+,10879,8811
4177,CD8+,10882,8798
4178,CD8+,10882,9324
4179,CD8+,10884,9359
4180,CD8+,10904,9306
4181,CD8+,10908,9161
4182,FOXP3-CD4+,10920,9197
4183,CD8+,10924,9123
4184,CD8+,10927,9220
4185,CD8+,10933,8651
4186,CD8+,10941,9130
4187,FOXP3-CD4+,10943,9273
4188,CD8+,10946,9372
4189,CD8+,10949,9232
4190,FOXP3-CD4+,10958,9458
4191,CD8+,10962,8618
4192,CD8+,10968,9315
4193,CD8+,10972,9222
4194,FOXP3-CD4+,10976,9418
4195,CD8+,10992,8729
4196,CD8+,10996,8812
4197,CD8+,11000,9288
4198,FOXP3-CD4+,11002,9391
4199,FOXP3-CD4+,11003,9863
4200,CD8+,11007,9299
4201,FOXP3-CD4+,11022,9860
4202,CD8+,11025,8948
4203,CD8+,11031,9212
4204,CD8+,11035,8753
4205,CD8+,11040,8605
4206,FOXP3-CD4+,11047,9858
4207,FOXP3-CD4+,11050,9278
4208,FOXP3-CD4+,11059,9712
4209,FOXP3-CD4+,11068,9783
4210,CD8+,11070,8627
4211,CD8+,11075,9163
4212,CD8+,11075,9342
4213,CD8+,11078,8543
4214,CD8+,11081,8684
4215,CD8+,11100,9409
4216,CD8+,11101,8586
4217,CD8+,11116,9387
4218,CD8+,11117,8519
4219,CD8+,11122,8683
4220,CD8+,11123,8571
4221,FOXP3-CD4+,11125,8808
4222,CD8+,11127,9025
4223,FOXP3-CD4+,11135,8752
4224,CD8+,11135,8842
4225,FOXP3-CD4+,11138,9406
4226,CD8+,11139,9297
4227,CD8+,11141,9181
4228,CD8+,11151,9014
4229,CD8+,11154,8192
4230,FOXP3-CD4+,11169,8142
4231,FOXP3-CD4+,11171,8220
4232,CD8+,11172,9091
4233,FOXP3-CD4+,11191,8075
4234,CD8+,11193,8123
4235,CD8+,11210,8106
4236,CD8+,11222,9204
4237,FOXP3+CD4+,11224,8348
4238,CD8+,11233,9481
4239,FOXP3-CD4+,11249,9412
4240,FOXP3-CD4+,11250,9429
4241,CD8+,11257,8328
4242,FOXP3-CD4+,11257,9567
4243,FOXP3-CD4+,11264,9372
4244,CD8+,11280,8690
4245,FOXP3-CD4+,11285,9355
4246,CD8+,11285,9517
4247,CD8+,11288,8325
4248,FOXP3+CD4+,11300,9422
4249,CD8+,11304,9486
4250,CD8+,11308,9371
4251,CD8+,11314,8597
4252,FOXP3-CD4+,11316,8554
4253,CD8+,11316,8627
4254,FOXP3+CD4+,11316,9462
4255,CD8+,11328,9402
4256,CD8+,11329,8418
4257,FOXP3-CD4+,11336,8526
4258,FOXP3-CD4+,11342,8378
4259,FOXP3-CD4+,11346,8510
4260,CD8+,11348,9463
4261,FOXP3-CD4+,11353,9004
4262,CD8+,11354,9537
4263,CD8+,11370,8686
4264,FOXP3-CD4+,11374,8478
4265,CD8+,11375,9547
4266,CD8+,11377,8444
4267,CD8+,11416,8680
4268,CD8+,11427,8639
4269,CD8+,11435,8035
4270,CD8+,11437,8259
4271,FOXP3-CD4+,11444,8442
4272,FOXP3-CD4+,11458,9114
4273,CD8+,11464,8076
4274,FOXP3-CD4+,11465,8054
4275,CD8+,11467,8577
4276,CD8+,11469,8277
4277,FOXP3-CD4+,11475,9442
4278,CD8+,11479,9199
4279,CD8+,11481,8976
4280,FOXP3-CD4+,11483,8538
4281,CD8+,11486,8842
4282,FOXP3-CD4+,11493,8452
4283,CD8+,11493,8981
4284,FOXP3-CD4+,11501,8290
4285,CD8+,11503,8957
4286,FOXP3-CD4+,11504,8058
4287,CD8+,11511,8093
4288,CD8+,11514,8273
4289,CD8+,11515,8650
4290,FOXP3-CD4+,11517,8509
4291,FOXP3-CD4+,11517,8841
4292,FOXP3-CD4+,11519,8375
4293,CD8+,11525,8204
4294,FOXP3-CD4+,11528,8300
4295,CD8+,11531,8365
4296,CD8+,11536,8116
4297,CD8+,11537,8173
4298,FOXP3-CD4+,11537,8559
4299,CD8+,11551,8196
4300,CD8+,11555,9327
4301,CD8+,11559,8921
4302,CD8+,11563,8227
4303,CD8+,11569,8262
4304,FOXP3-CD4+,11570,8621
4305,FOXP3-CD4+,11570,9204
4306,FOXP3-CD4+,11574,8599
4307,CD8+,11575,8857
4308,FOXP3-CD4+,11577,8886
4309,FOXP3+CD4+,11579,8704
4310,FOXP3+CD4+,11601,8617
4311,CD8+,11611,8221
4312,FOXP3-CD4+,11612,8296
4313,FOXP3-CD4+,11628,9253
4314,CD8+,11633,8532
4315,FOXP3+CD4+,11634,8586
4316,CD8+,11644,8837
4317,FOXP3-CD4+,11658,8033
4318,CD8+,11662,8168
4319,CD8+,11667,9438
4320,FOXP3-CD4+,11670,9425
4321,FOXP3-CD4+,11671,8564
4322,FOXP3-CD4+,11673,9396
4323,FOXP3-CD4+,11681,8534
4324,FOXP3-CD4+,11688,9391
4325,CD8+,11691,8100
4326,FOXP3-CD4+,11692,8550
4327,CD8+,11694,8131
4328,FOXP3-CD4+,11696,9157
4329,FOXP3-CD4+,11700,8236
4330,FOXP3-CD4+,11708,8198
4331,CD8+,11709,8814
4332,FOXP3-CD4+,11730,8060
4333,CD8+,11735,8118
4334,FOXP3-CD4+,11749,8124
4335,CD8+,11755,8079
4336,CD8+,11755,8147
4337,CD8+,11768,9297
4338,CD8+,11770,8063
4339,CD8+,11777,8132
4340,CD8+,11784,8155
4341,FOXP3-CD4+,11794,9276
4342,FOXP3+CD4+,11799,9086
4343,CD8+,11800,8016
4344,CD8+,11801,8879
4345,CD8+,11805,8130
4346,CD8+,11807,8146
4347,FOXP3-CD4+,11823,9122
4348,CD8+,11844,8801
4349,FOXP3-CD4+,11857,8820
4350,CD8+,11859,8072
4351,CD8+,11862,9125
4352,FOXP3-CD4+,11906,8752
4353,FOXP3-CD4+,11909,8963
4354,FOXP3-CD4+,11910,8045
4355,FOXP3-CD4+,11917,9160
4356,FOXP3-CD4+,11933,9093
4357,FOXP3-CD4+,11945,8946
4358,FOXP3+CD4+,11955,9113
4359,FOXP3-CD4+,11967,9057
4360,FOXP3-CD4+,11969,8938
4361,FOXP3-CD4+,11969,9129
4362,FOXP3-CD4+,11975,9010
4363,FOXP3-CD4+,12034,8680
4364,FOXP3-CD4+,12044,8667
4365,FOXP3-CD4+,12051,8826
4366,FOXP3-CD4+,12114,8633
4367,FOXP3-CD4+,12121,8057
4368,FOXP3-CD4+,12128,8694
4369,FOXP3-CD4+,12140,8056
4370,CD8+,12143,8660
4371,FOXP3+CD4+,12155,8079
4372,CD8+,12179,8592
4373,FOXP3-CD4+,12181,8573
4374,FOXP3-CD4+,12191,8088
4375,FOXP3-CD4+,12657,8540
4376,FOXP3-CD4+,12658,8593
4377,FOXP3-CD4+,12694,8578
4378,FOXP3-CD4+,12711,8568
4379,FOXP3-CD4+,12723,8621
4380,CD8+,12727,8597
4381,FOXP3-CD4+,12732,8634
4382,FOXP3-CD4+,12747,8649
4383,FOXP3-CD4+,12770,8677
4384,FOXP3-CD4+,12772,8633
4385,FOXP3-CD4+,12783,8648
4386,CD8+,12873,8383
4387,CD8+,12877,8129
4388,CD8+,12877,8552
4389,CD8+,12882,8473
4390,FOXP3-CD4+,12891,8607
4391,CD8+,12904,8093
4392,CD8+,12907,8113
4393,FOXP3-CD4+,12907,8666
4394,CD8+,12924,8596
4395,FOXP3-CD4+,12929,8031
4396,FOXP3-CD4+,12939,8018
4397,FOXP3-CD4+,12940,8450
4398,CD8+,12943,8182
4399,FOXP3+CD4+,12943,8398
4400,CD8+,12948,8520
4401,CD8+,12952,8122
4402,CD8+,12961,8416
4403,FOXP3-CD4+,12966,8506
4404,CD8+,12966,8710
4405,CD8+,12969,8536
4406,CD8+,12970,8569
4407,FOXP3-CD4+,12980,8502
4408,CD8+,12984,8630
4409,FOXP3-CD4+,12986,8655
4410,FOXP3-CD4+,12989,8316
4411,CD8+,13001,8241
4412,CD8+,13012,8037
